,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_leaf_nodes,param_min_samples_split,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
605,0.053326273,0.007488068,0.003127146,0.006254292,100,30,100,"{'max_depth': 100, 'max_leaf_nodes': 30, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,660,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,291,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,245,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,281
900,0.04998703,0.006255414,0.003124332,0.006248665,400,30,10,"{'max_depth': 400, 'max_leaf_nodes': 30, 'min_samples_split': 10}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,291,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,245,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,281
208,0.060280418,0.006834637,0,0,15,30,50,"{'max_depth': 15, 'max_leaf_nodes': 30, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,660,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,291,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,245,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,281
405,0.049986935,0.006241991,0.003121758,0.006243515,30,30,10,"{'max_depth': 30, 'max_leaf_nodes': 30, 'min_samples_split': 10}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,291,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,245,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,281
406,0.056106186,0.008216655,0.000399828,0.000799656,30,30,50,"{'max_depth': 30, 'max_leaf_nodes': 30, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,660,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,291,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,245,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,281
802,0.056235409,0.007652675,0,0,300,30,50,"{'max_depth': 300, 'max_leaf_nodes': 30, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,660,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,291,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,245,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,281
407,0.056238365,0.007649055,0.003196192,0.006392384,30,30,100,"{'max_depth': 30, 'max_leaf_nodes': 30, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,660,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,291,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,245,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,281
803,0.053201199,0.008464606,0.000399923,0.000799847,300,30,100,"{'max_depth': 300, 'max_leaf_nodes': 30, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,660,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,291,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,245,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,281
504,0.05395937,0.009058078,0.000399828,0.000799656,50,30,10,"{'max_depth': 50, 'max_leaf_nodes': 30, 'min_samples_split': 10}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,291,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,245,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,281
901,0.052924871,0.009459423,0.003526926,0.006103697,400,30,50,"{'max_depth': 400, 'max_leaf_nodes': 30, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,660,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,291,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,245,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,281
902,0.053410482,0.008698996,0.003526735,0.006103425,400,30,100,"{'max_depth': 400, 'max_leaf_nodes': 30, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,660,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,291,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,245,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,281
999,0.053111076,0.007658435,0,0,1000,30,10,"{'max_depth': 1000, 'max_leaf_nodes': 30, 'min_samples_split': 10}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,291,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,245,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,281
209,0.052679729,0.006712992,0,0,15,30,100,"{'max_depth': 15, 'max_leaf_nodes': 30, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,660,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,291,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,245,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,281
207,0.056238079,0.007650082,0,0,15,30,10,"{'max_depth': 15, 'max_leaf_nodes': 30, 'min_samples_split': 10}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,291,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,245,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,281
469,0.056877804,0.008260192,0,0,30,300,50,"{'max_depth': 30, 'max_leaf_nodes': 300, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,588,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,504,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
866,0.059359741,0.006248695,0,0,300,300,100,"{'max_depth': 300, 'max_leaf_nodes': 300, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
352,0.056611204,0.007216518,0.003121519,0.006243038,20,100,50,"{'max_depth': 20, 'max_leaf_nodes': 100, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,588,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,504,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
353,0.05588913,0.008752395,0.000599527,0.001199055,20,100,100,"{'max_depth': 20, 'max_leaf_nodes': 100, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
623,0.053108549,0.007654657,0.003127193,0.006254387,100,50,100,"{'max_depth': 100, 'max_leaf_nodes': 50, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,588,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
470,0.06168766,0.007711165,0.00039978,0.000799561,30,300,100,"{'max_depth': 30, 'max_leaf_nodes': 300, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
847,0.052939844,0.008372836,0.006648064,0.007362492,300,100,50,"{'max_depth': 300, 'max_leaf_nodes': 100, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,588,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,504,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
865,0.056086969,0.012447686,0.00332408,0.00616038,300,300,50,"{'max_depth': 300, 'max_leaf_nodes': 300, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,588,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,504,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
452,0.052817202,0.006305584,0.000399876,0.000799751,30,100,100,"{'max_depth': 30, 'max_leaf_nodes': 100, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
335,0.055700064,0.011179154,0.003937531,0.005943987,20,60,100,"{'max_depth': 20, 'max_leaf_nodes': 60, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
461,0.056308746,0.006719377,0.000399828,0.000799656,30,200,100,"{'max_depth': 30, 'max_leaf_nodes': 200, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
460,0.062486601,1.05E-05,0,0,30,200,50,"{'max_depth': 30, 'max_leaf_nodes': 200, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,588,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,504,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
344,0.059210777,0.009522068,0.000399733,0.000799465,20,70,100,"{'max_depth': 20, 'max_leaf_nodes': 70, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
929,0.056229687,0.007648875,0.003127384,0.006254768,400,60,100,"{'max_depth': 400, 'max_leaf_nodes': 60, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
856,0.056046772,0.007506285,0.006251764,0.007656818,300,200,50,"{'max_depth': 300, 'max_leaf_nodes': 200, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,588,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,504,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
451,0.053548431,0.007734135,0.006643152,0.007356506,30,100,50,"{'max_depth': 30, 'max_leaf_nodes': 100, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,588,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,504,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
343,0.05659976,0.007224589,0,0,20,70,50,"{'max_depth': 20, 'max_leaf_nodes': 70, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,588,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,504,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
785,0.058937454,0.009199566,0.000399971,0.000799942,200,1000,100,"{'max_depth': 200, 'max_leaf_nodes': 1000, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
848,0.056456709,0.007844043,0,0,300,100,100,"{'max_depth': 300, 'max_leaf_nodes': 100, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
586,0.059211254,0.010501003,0.000399876,0.000799751,50,1000,50,"{'max_depth': 50, 'max_leaf_nodes': 1000, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,588,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,504,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
434,0.056235313,0.007653083,0,0,30,60,100,"{'max_depth': 30, 'max_leaf_nodes': 60, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
443,0.053958368,0.007137195,0.003124428,0.006248856,30,70,100,"{'max_depth': 30, 'max_leaf_nodes': 70, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
913,0.055440426,0.007152779,0.000399637,0.000799274,400,40,300,"{'max_depth': 400, 'max_leaf_nodes': 40, 'min_samples_split': 300}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,191,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,376,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,366
912,0.055861092,0.007702507,0.003526783,0.006103626,400,40,200,"{'max_depth': 400, 'max_leaf_nodes': 40, 'min_samples_split': 200}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,191,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,376,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,366
487,0.062594366,0.000221584,0,0,30,1000,50,"{'max_depth': 30, 'max_leaf_nodes': 1000, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,588,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,504,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
379,0.056442928,0.006199335,0.003187323,0.006374645,20,400,50,"{'max_depth': 20, 'max_leaf_nodes': 400, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,588,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,504,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
380,0.058809185,0.006232596,0.000599575,0.00119915,20,400,100,"{'max_depth': 20, 'max_leaf_nodes': 400, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
615,0.059442186,0.00969021,0.000399828,0.000799656,100,40,200,"{'max_depth': 100, 'max_leaf_nodes': 40, 'min_samples_split': 200}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,191,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,376,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,366
606,0.049459219,0.006059393,0.003526926,0.006097628,100,30,200,"{'max_depth': 100, 'max_leaf_nodes': 30, 'min_samples_split': 200}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,376,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,366
417,0.056698275,0.012766271,0.003321648,0.006155413,30,40,200,"{'max_depth': 30, 'max_leaf_nodes': 40, 'min_samples_split': 200}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,191,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,376,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,366
883,0.060558939,0.007233232,0.000399876,0.000799751,300,1000,50,"{'max_depth': 300, 'max_leaf_nodes': 1000, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,588,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,504,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
408,0.053276825,0.00752394,0.003127098,0.006254196,30,30,200,"{'max_depth': 30, 'max_leaf_nodes': 30, 'min_samples_split': 200}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,376,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,366
388,0.052727127,0.01024877,0.000399685,0.00079937,20,1000,50,"{'max_depth': 20, 'max_leaf_nodes': 1000, 'min_samples_split': 50}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,588,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,504,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
389,0.053108263,0.007655377,0,0,20,1000,100,"{'max_depth': 20, 'max_leaf_nodes': 1000, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
884,0.057771969,0.006264734,0,0,300,1000,100,"{'max_depth': 300, 'max_leaf_nodes': 1000, 'min_samples_split': 100}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,423,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,413
607,0.059599733,0.006386115,0.000399828,0.000799656,100,30,300,"{'max_depth': 100, 'max_leaf_nodes': 30, 'min_samples_split': 300}",-2.894946358,-0.446730661,-5.235129305,-0.423784303,-1.584011293,-2.116920384,1.803817446,290,-9.954470096,-0.52670175,-40.56159319,-0.359747092,-5.232581976,-11.32701882,15.037382,376,-3.155070537,-0.725742207,-6.36879841,-0.599789206,-2.287483765,-2.627376825,2.103309259,275,-14.39513778,0.627676467,-6.727881266,-0.965172372,-3.640268268,-5.020156643,5.311338868,366
