,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_leaf_nodes,param_min_samples_split,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
631,0.046873856,1.31E-05,0.003122282,0.006244564,100,60,50,"{'max_depth': 100, 'max_leaf_nodes': 60, 'min_samples_split': 50}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
632,0.050668669,0.006504652,0.000399828,0.000799656,100,60,100,"{'max_depth': 100, 'max_leaf_nodes': 60, 'min_samples_split': 100}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
633,0.050222588,0.006151485,0,0,100,60,200,"{'max_depth': 100, 'max_leaf_nodes': 60, 'min_samples_split': 200}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
634,0.048801851,0.006436278,0.000399923,0.000799847,100,60,300,"{'max_depth': 100, 'max_leaf_nodes': 60, 'min_samples_split': 300}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
635,0.053118086,0.007650573,0,0,100,60,400,"{'max_depth': 100, 'max_leaf_nodes': 60, 'min_samples_split': 400}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
636,0.046708632,0.002955374,0.003527594,0.006105021,100,60,1000,"{'max_depth': 100, 'max_leaf_nodes': 60, 'min_samples_split': 1000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
637,0.047092152,0.000447801,0.00624938,0.007653896,100,60,2000,"{'max_depth': 100, 'max_leaf_nodes': 60, 'min_samples_split': 2000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
952,0.049391651,0.004263572,0.001002073,0.001268367,400,100,2000,"{'max_depth': 400, 'max_leaf_nodes': 100, 'min_samples_split': 2000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
639,0.04605484,0.001632831,0,0,100,70,10,"{'max_depth': 100, 'max_leaf_nodes': 70, 'min_samples_split': 10}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
640,0.05090127,0.00638515,0.000399971,0.000799942,100,70,50,"{'max_depth': 100, 'max_leaf_nodes': 70, 'min_samples_split': 50}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
628,0.046886301,3.89E-05,0.003125048,0.006250095,100,50,2000,"{'max_depth': 100, 'max_leaf_nodes': 50, 'min_samples_split': 2000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
669,0.049995804,0.006249719,0.003127766,0.006255531,100,300,200,"{'max_depth': 100, 'max_leaf_nodes': 300, 'min_samples_split': 200}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
558,0.046709251,0.006747435,0.003524733,0.006099665,50,200,10,"{'max_depth': 50, 'max_leaf_nodes': 200, 'min_samples_split': 10}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
556,0.050473595,0.009205138,0.000399876,0.000799751,50,100,2000,"{'max_depth': 50, 'max_leaf_nodes': 100, 'min_samples_split': 2000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
475,0.043626642,0.006017901,0.003724813,0.006062208,30,300,2000,"{'max_depth': 30, 'max_leaf_nodes': 300, 'min_samples_split': 2000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
986,0.053443766,0.007609098,0.000352335,0.00070467,400,1000,400,"{'max_depth': 400, 'max_leaf_nodes': 1000, 'min_samples_split': 400}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
477,0.048561716,0.006952345,0.000799751,0.000979491,30,400,10,"{'max_depth': 30, 'max_leaf_nodes': 400, 'min_samples_split': 10}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
478,0.049996328,0.006249815,0.003122091,0.006244183,30,400,50,"{'max_depth': 30, 'max_leaf_nodes': 400, 'min_samples_split': 50}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
479,0.04965291,0.007011766,0.003527308,0.006104134,30,400,100,"{'max_depth': 30, 'max_leaf_nodes': 400, 'min_samples_split': 100}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
480,0.046865702,7.39E-06,0.003124905,0.006249809,30,400,200,"{'max_depth': 30, 'max_leaf_nodes': 400, 'min_samples_split': 200}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
481,0.056111813,0.006568876,0.000399685,0.00079937,30,400,300,"{'max_depth': 30, 'max_leaf_nodes': 400, 'min_samples_split': 300}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
482,0.049635601,0.005027252,0.000399876,0.000799751,30,400,400,"{'max_depth': 30, 'max_leaf_nodes': 400, 'min_samples_split': 400}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
483,0.049398947,0.006920529,0.000599766,0.001199532,30,400,1000,"{'max_depth': 30, 'max_leaf_nodes': 400, 'min_samples_split': 1000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
484,0.053123331,0.007657285,0,0,30,400,2000,"{'max_depth': 30, 'max_leaf_nodes': 400, 'min_samples_split': 2000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
985,0.049995756,0.006256655,0,0,400,1000,300,"{'max_depth': 400, 'max_leaf_nodes': 1000, 'min_samples_split': 300}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
486,0.049992752,0.006251243,0,0,30,1000,10,"{'max_depth': 30, 'max_leaf_nodes': 1000, 'min_samples_split': 10}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
487,0.051152992,0.006750998,0.000399923,0.000799847,30,1000,50,"{'max_depth': 30, 'max_leaf_nodes': 1000, 'min_samples_split': 50}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
488,0.053747129,0.007227553,0,0,30,1000,100,"{'max_depth': 30, 'max_leaf_nodes': 1000, 'min_samples_split': 100}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
489,0.049394464,0.004483045,0.00039978,0.000799561,30,1000,200,"{'max_depth': 30, 'max_leaf_nodes': 1000, 'min_samples_split': 200}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
490,0.050223732,0.006151321,0,0,30,1000,300,"{'max_depth': 30, 'max_leaf_nodes': 1000, 'min_samples_split': 300}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
491,0.04995451,0.006277418,0.003193283,0.006386566,30,1000,400,"{'max_depth': 30, 'max_leaf_nodes': 1000, 'min_samples_split': 400}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
492,0.049993324,0.006244051,0,0,30,1000,1000,"{'max_depth': 30, 'max_leaf_nodes': 1000, 'min_samples_split': 1000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
493,0.04722333,0.007708451,0.003927279,0.005916913,30,1000,2000,"{'max_depth': 30, 'max_leaf_nodes': 1000, 'min_samples_split': 2000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
984,0.044617081,0.00450774,0,0,400,1000,200,"{'max_depth': 400, 'max_leaf_nodes': 1000, 'min_samples_split': 200}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
983,0.048725986,0.003708778,0.003524542,0.006098648,400,1000,100,"{'max_depth': 400, 'max_leaf_nodes': 1000, 'min_samples_split': 100}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
982,0.051260614,0.010010754,0,0,400,1000,50,"{'max_depth': 400, 'max_leaf_nodes': 1000, 'min_samples_split': 50}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
981,0.051932716,0.006473448,0.00039978,0.000799561,400,1000,10,"{'max_depth': 400, 'max_leaf_nodes': 1000, 'min_samples_split': 10}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
474,0.046870708,9.40E-06,0.006250286,0.007655011,30,300,1000,"{'max_depth': 30, 'max_leaf_nodes': 300, 'min_samples_split': 1000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
473,0.047371292,0.001495621,0.003527641,0.006098834,30,300,400,"{'max_depth': 30, 'max_leaf_nodes': 300, 'min_samples_split': 400}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
472,0.048483753,0.003217868,0.003525114,0.006099996,30,300,300,"{'max_depth': 30, 'max_leaf_nodes': 300, 'min_samples_split': 300}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
471,0.052399254,0.006477399,0.000399828,0.000799656,30,300,200,"{'max_depth': 30, 'max_leaf_nodes': 300, 'min_samples_split': 200}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
447,0.046873665,1.03E-05,0.003122282,0.006244564,30,70,1000,"{'max_depth': 30, 'max_leaf_nodes': 70, 'min_samples_split': 1000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
448,0.052937317,0.006300089,0.000399923,0.000799847,30,70,2000,"{'max_depth': 30, 'max_leaf_nodes': 70, 'min_samples_split': 2000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
901,0.04999876,0.006254917,0.003124762,0.006249523,400,30,50,"{'max_depth': 400, 'max_leaf_nodes': 30, 'min_samples_split': 50}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
450,0.047325563,0.008675346,0.003124952,0.006249905,30,100,10,"{'max_depth': 30, 'max_leaf_nodes': 100, 'min_samples_split': 10}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
451,0.049996042,0.006249601,0,0,30,100,50,"{'max_depth': 30, 'max_leaf_nodes': 100, 'min_samples_split': 50}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
452,0.049984026,0.006311375,0.003187323,0.006374645,30,100,100,"{'max_depth': 30, 'max_leaf_nodes': 100, 'min_samples_split': 100}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
453,0.05222249,0.006386127,0.000399828,0.000799656,30,100,200,"{'max_depth': 30, 'max_leaf_nodes': 100, 'min_samples_split': 200}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
454,0.052733231,0.007210484,0.000399828,0.000799656,30,100,300,"{'max_depth': 30, 'max_leaf_nodes': 100, 'min_samples_split': 300}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
455,0.046090317,0.00750023,0.003524923,0.006099298,30,100,400,"{'max_depth': 30, 'max_leaf_nodes': 100, 'min_samples_split': 400}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
