,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
395,0.4740023612976074,0.021390884830310836,0.008501291275024414,0.011003869902959615,0.03,8,60,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 60}",-2.222017867628429,-4.7376360803708595,-4.39848102249068,-2.382546087121775,-0.9100124482844657,-2.9301387011792412,1.4356377545782577,97,-5.6978495220289505,-27.047565183088693,-26.36154809273076,-9.650512721861146,-1.4589740331478056,-14.043289910571474,10.659817379457165,96,-2.3870168667248564,-5.2007273705789165,-5.134349821811011,-3.1065274378091603,-1.2078799746447515,-3.407300294313739,1.5599982740185891,136,-7.8120389712263325,-18.11982448478854,-4.0224583806874765,-51.71737116463125,-0.2938222356077076,-16.393103047388262,18.636737041374932,167
308,0.66922926902771,0.01932862581062486,0.004723453521728515,0.006267666905545325,0.02,7,90,"{'learning_rate': 0.02, 'max_depth': 7, 'n_estimators': 90}",-2.2582309709438024,-4.748444381948651,-4.389027119753389,-2.3786795216317502,-0.9095191831841837,-2.9367802354923547,1.4333764947031769,101,-5.86969685033104,-27.13944875124156,-26.22788122013799,-9.60043332439876,-1.453481698810995,-14.058188368984068,10.630356540676614,98,-2.422745725479882,-5.209553603836087,-5.121316356185975,-3.0984566036010186,-1.2056042878204254,-3.4115353153846777,1.5555112217104825,138,-8.077810355367747,-18.184776641636187,-3.996991882964645,-51.44380495526859,-0.28895161822254023,-16.39846709069194,18.514389066057923,169
96,0.23069114685058595,0.030105301505060876,0.00726165771484375,0.007092273792823114,0.008,2,70,"{'learning_rate': 0.008, 'max_depth': 2, 'n_estimators': 70}",-4.491488948700322,-7.5911562261156025,-2.184650206329458,-0.9859768243915681,-0.973119605831747,-3.2452783622737393,2.5231637351502556,208,-20.820071288065137,-59.06888510699461,-6.643890081647498,-1.4175418357646563,-1.1568455633808774,-17.821446775170557,21.826945376542866,236,-4.562901630329668,-7.685628478335041,-2.5775744570521137,-1.1906056592191456,-1.0755675540759295,-3.4184555558023804,2.4770160250136453,139,-31.199390114607567,-40.75557792773222,-0.2658081120106275,-6.743534592531607,-0.025893867238329316,-15.798040922824068,16.9238008378511,145
382,0.24320225715637206,0.012396996521355202,0.008076667785644531,0.001432848570965507,0.03,7,30,"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 30}",-4.166599251204867,-6.464754882293392,-2.849776738643377,-1.7676377534462464,-0.7966628095744223,-3.2090862870324615,1.977011549782078,193,-18.1701616364815,-44.91676799791971,-10.557037389285185,-3.7277193429656026,-0.9192337796199298,-15.658184029254386,15.79853858105301,174,-4.262647256867673,-6.701997314078819,-3.2491594896657787,-1.9307302615760709,-0.9587668014798645,-3.4206602247336413,1.989288228532904,140,-27.101158487095454,-30.75149832270858,-1.0113492851228791,-19.36322523626435,0.18482092431216535,-15.60848208137582,12.946005976454291,135
392,0.2878280162811279,0.011537097572396108,0.0043240547180175785,0.00610857967424913,0.03,8,30,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 30}",-4.166599251204867,-6.464754882293392,-2.849776738643377,-1.7676377534462464,-0.7966628095744223,-3.2090862870324615,1.977011549782078,193,-18.1701616364815,-44.91676799791971,-10.557037389285185,-3.7277193429656026,-0.9192337796199298,-15.658184029254386,15.79853858105301,174,-4.262647256867673,-6.701997314078819,-3.2491594896657787,-1.9307302615760709,-0.9587668014798645,-3.4206602247336413,1.989288228532904,140,-27.101158487095454,-30.75149832270858,-1.0113492851228791,-19.36322523626435,0.18482092431216535,-15.60848208137582,12.946005976454291,135
319,0.7793678283691406,0.03373023260852466,0.01097249984741211,0.006230766371295926,0.02,8,100,"{'learning_rate': 0.02, 'max_depth': 8, 'n_estimators': 100}",-1.997901142740708,-4.534819590458151,-4.5804615518795035,-2.4547057227722204,-0.940204647581164,-2.9016185310863496,1.4387105468049812,95,-4.711340133670123,-25.370742470779184,-29.007034163469523,-10.617384981044124,-1.600303905664702,-14.26136113092553,11.005789932823875,110,-2.1705621699619946,-5.036937806919913,-5.385817873217541,-3.2584329026457066,-1.26503118762531,-3.423356388074093,1.5943626222280267,142,-6.286347718396777,-16.93448466826744,-4.52648203059739,-56.99905569530608,-0.41915396013706263,-17.033104814540952,20.713371141718635,189
238,0.7109744548797607,0.05436333599489424,0.004923295974731445,0.006383703292019623,0.01,8,90,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 90}",-4.2008794192524705,-6.4914987870339695,-2.8269529558523168,-1.7580601036043777,-0.7974843719962759,-3.214975127547882,1.9912327191702506,196,-18.458245892284666,-45.24401506731629,-10.414402766703185,-3.668361960768967,-0.9186754603529379,-15.740740229485208,15.947625873682284,178,-4.296306075256355,-6.72636715228334,-3.2271353809072196,-1.9152968335923721,-0.95847559194428,-3.424716206796713,2.003012514286703,143,-27.54669669924365,-30.982828074117634,-0.9841742325408684,-19.03897664566538,0.1853160433929648,-15.673471921634917,13.0686885094809,137
464,0.3996382236480713,0.05700370216516577,0.01057295799255371,0.0064686213649520295,0.04,7,50,"{'learning_rate': 0.04, 'max_depth': 7, 'n_estimators': 50}",-1.9879945466371671,-4.515169139353722,-4.598028184430873,-2.461730751837801,-0.944063079968608,-2.901397140445634,1.4381644147888806,93,-4.671583657262936,-25.212929085661475,-29.271427132396436,-10.714359380084666,-1.6160071634844762,-14.297261283777999,11.042486208345926,112,-2.1613846620310175,-5.021247761827878,-5.410307489634618,-3.273279606157205,-1.2712227041256288,-3.4274884447552694,1.5967417589726596,144,-6.224862131930459,-16.822926965961297,-4.576854743076593,-57.52879287456565,-0.433079652902731,-17.117303273687348,20.91624531495234,192
474,0.4085118770599365,0.018621731766234943,0.007448768615722657,0.007024758059852693,0.04,8,50,"{'learning_rate': 0.04, 'max_depth': 8, 'n_estimators': 50}",-1.9879945466371671,-4.515169139353722,-4.598028184430873,-2.461730751837801,-0.944063079968608,-2.901397140445634,1.4381644147888806,93,-4.671583657262936,-25.212929085661475,-29.271427132396436,-10.714359380084666,-1.6160071634844762,-14.297261283777999,11.042486208345926,112,-2.1613846620310175,-5.021247761827878,-5.410307489634618,-3.273279606157205,-1.2712227041256288,-3.4274884447552694,1.5967417589726596,144,-6.224862131930459,-16.822926965961297,-4.576854743076593,-57.52879287456565,-0.433079652902731,-17.117303273687348,20.91624531495234,192
228,0.6631980419158936,0.017063017538782897,0.009373664855957031,0.007653565338825462,0.01,7,90,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 90}",-4.2158700706378545,-6.4914987870339695,-2.8269529558523168,-1.7580601036043777,-0.7974843719962759,-3.2179732578249585,1.9927256298972276,197,-18.589142928513983,-45.24401506731629,-10.414402766703185,-3.668361960768967,-0.9186754603529379,-15.766919636731075,15.952172197769004,179,-4.311512835248665,-6.72636715228334,-3.2271353809072196,-1.9152968335923721,-0.95847559194428,-3.427757558795175,2.0043447195663755,146,-27.749136195058913,-30.982828074117634,-0.9841742325408684,-19.03897664566538,0.1853160433929648,-15.713959820797964,13.10567130263936,139
309,0.7438241958618164,0.016566124679665794,0.009374046325683593,0.007653876788242032,0.02,7,100,"{'learning_rate': 0.02, 'max_depth': 7, 'n_estimators': 100}",-2.028074341369578,-4.534819590458151,-4.5804615518795035,-2.4547057227722204,-0.940204647581164,-2.9076531708121234,1.4349656746031247,96,-4.840971877656414,-25.370742470779184,-29.007034163469523,-10.617384981044124,-1.600303905664702,-14.287287479722789,10.983392299144342,111,-2.2002208701983568,-5.036937806919913,-5.385817873217541,-3.2584329026457066,-1.26503118762531,-3.429288128121365,1.5897391025097953,147,-6.48683036987762,-16.93448466826744,-4.52648203059739,-56.99905569530608,-0.41915396013706263,-17.07320134483712,20.692712718214768,191
386,0.5563511848449707,0.027123451358234785,0.006688642501831055,0.006252249983212492,0.03,7,70,"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 70}",-1.8946944517849673,-4.433818620034492,-4.670792346960808,-2.4906611682734607,-0.9580488329606834,-2.889603084002882,1.444793166893086,89,-4.295256251166077,-24.568721209525492,-30.382854133477387,-11.120325338500317,-1.6816206869594301,-14.409755523925742,11.25587247531788,115,-2.0725000002813214,-4.956684497678412,-5.512064416666172,-3.334715181016261,-1.296773182541739,-3.434547455636781,1.6166753845174529,148,-5.642851014289506,-16.36753878443509,-4.788606186370648,-59.746442726632345,-0.49126590824361926,-17.407340923994244,21.80582496993012,202
396,0.5622148990631104,0.010812823101651091,0.00937352180480957,0.007653448506859079,0.03,8,70,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 70}",-1.8946944517849673,-4.433818620034492,-4.670792346960808,-2.4906611682734607,-0.9580488329606834,-2.889603084002882,1.444793166893086,89,-4.295256251166077,-24.568721209525492,-30.382854133477387,-11.120325338500317,-1.6816206869594301,-14.409755523925742,11.25587247531788,115,-2.0725000002813214,-4.956684497678412,-5.512064416666172,-3.334715181016261,-1.296773182541739,-3.434547455636781,1.6166753845174529,148,-5.642851014289506,-16.36753878443509,-4.788606186370648,-59.746442726632345,-0.49126590824361926,-17.407340923994244,21.80582496993012,202
118,0.46607379913330077,0.007361604101744973,0.004792308807373047,0.00666228172273769,0.008,4,90,"{'learning_rate': 0.008, 'max_depth': 4, 'n_estimators': 90}",-4.8353357528630525,-6.989418134938116,-2.3074289172133233,-1.1775421487214808,-1.018010691804848,-3.265547129108164,2.309139533870636,215,-24.199259644638687,-50.563644434984575,-7.864963764584651,-1.469519123737742,-1.3381764313080402,-17.08711267985074,18.698914753862987,227,-4.919274300609663,-7.110811798591254,-2.8044542721507604,-1.2122372390492473,-1.1567957604123729,-3.440714674162659,2.290981276844594,150,-36.42549153657648,-34.74325453562914,-0.4984496750452261,-7.027468313068649,-0.1866985858939627,-15.776272529242693,16.36535923318363,144
362,0.27545876502990724,0.008149967932662969,0.006248998641967774,0.007653429038454395,0.03,5,30,"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 30}",-4.378930542071885,-6.584735805619174,-2.849776738643377,-1.6436850944661208,-0.8331359427358926,-3.2580528247072906,2.0482324540021732,211,-20.05681581758319,-45.793281918035326,-10.557037389285185,-3.064889912593518,-0.953435694476077,-16.085092146394658,16.293576716078423,188,-4.478483651592712,-6.767073364316019,-3.2491594896657787,-1.7506826990044535,-0.9764403179283806,-3.444367904501468,2.054609910624112,151,-30.018973375821243,-31.371102793485967,-1.0113492851228791,-15.742420196485337,0.15449057097080343,-15.597871015988924,13.547600822406435,134
284,0.31583776473999026,0.0062398487168627455,0.003124570846557617,0.006249141693115233,0.02,5,50,"{'learning_rate': 0.02, 'max_depth': 5, 'n_estimators': 50}",-4.2066123956802,-6.327363734819874,-3.0877983012422874,-1.7508013887906198,-0.8036979820675797,-3.2352547605201125,1.9309317518436115,206,-18.626383169371465,-42.620703297579276,-12.204479675909074,-3.691981839298533,-0.9292770264358434,-15.614565001718839,14.885139626091956,170,-4.315829372133642,-6.528453361829222,-3.4934910442004963,-1.9214530541490034,-0.9639901588895208,-3.444643398240377,1.9362326463206394,152,-27.806730284278935,-29.128418619265396,-1.3252235041197036,-19.168003769839405,0.17591454506695725,-15.450492326487296,12.62766792793668,129
209,0.6398672580718994,0.06326992354276098,0.012498426437377929,0.0062492132484786665,0.01,5,100,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100}",-4.228987872114565,-6.340366633888559,-3.0763246161936366,-1.7492146341495096,-0.80530163650685,-3.2400390785706237,1.937387778818575,207,-18.818037585549114,-42.77757876826771,-12.118468862281183,-3.6774232274074787,-0.929866381390649,-15.664274964979224,14.956186770704008,176,-4.337976208504274,-6.540457076402819,-3.48115912625108,-1.917660873931436,-0.9642957955890138,-3.448309816135725,1.9425329796225426,153,-28.103134423741654,-29.239313313306354,-1.3088365404172846,-19.088475171844408,0.17539190345177513,-15.512873509171584,12.708981742926913,132
208,0.5506300926208496,0.008382132318585757,0.004524135589599609,0.006176424868590197,0.01,5,90,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 90}",-4.423165044165277,-6.610736743894694,-2.8269529558523168,-1.6378872767200179,-0.8380332380539275,-3.2673550517372467,2.06227164012732,217,-20.45132162105874,-46.121752827716975,-10.414402766703185,-3.0305214295794314,-0.959953075456646,-16.195590344103,16.447201962694603,195,-4.522313746419939,-6.791299789268397,-3.2271353809072196,-1.7408392888430084,-0.9797719507398882,-3.4522720312356903,2.068189586679808,154,-30.629098388979468,-31.60329767309748,-0.9841742325408684,-15.554677210424643,0.14871093936735835,-15.724507313135017,13.737162281315586,140
196,0.360120153427124,0.008292560928114416,0.009374094009399415,0.007653915755995763,0.01,4,70,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 70}",-4.883059232163604,-7.0566927633452465,-2.2822924890663576,-1.1638495888432698,-1.0296871396042677,-3.2831162426045486,2.339682858225195,223,-24.653454976976363,-51.481272723275666,-7.654283106630069,-1.456331502300911,-1.3582869829336843,-17.320725858423337,19.082088235022166,230,-4.965224564606959,-7.175045137368522,-2.7666375090766895,-1.206785607430297,-1.1654556975422465,-3.4558297032049423,2.3190443982101283,155,-37.12792970270121,-35.39192260226061,-0.45831034663892023,-6.9554289557722,-0.2045326790802937,-16.027624857290647,16.704953939549583,148
363,0.3649251937866211,0.0071132030600372705,0.01249837875366211,0.006249189432317428,0.03,5,40,"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 40}",-3.8505454816015883,-5.824955992303953,-3.5286062606173942,-1.9471479584173184,-0.7526841630230239,-3.180787971192655,1.7308225208520576,189,-15.84345954294909,-36.78069563823405,-16.00529305576978,-5.139099996501245,-0.9458942443584794,-14.942888495562531,12.416599127490755,137,-3.9803843461340627,-6.064709031621719,-4.000661577260663,-2.266958313798744,-0.9725709456684789,-3.4570568428967334,1.729637673197308,156,-23.502785198476104,-25.000138654667474,-2.0493625776657836,-27.073103448068736,0.16117834993683644,-15.492842305788253,11.95345830312928,130
442,0.1868048667907715,0.006938072183667226,0.013697957992553711,0.003850269344201238,0.04,5,30,"{'learning_rate': 0.04, 'max_depth': 5, 'n_estimators': 30}",-3.826978033109953,-5.814496514258447,-3.5408724450381173,-1.9568915045375814,-0.7531695323623147,-3.1784816058612826,1.724811315087978,186,-15.658683360920305,-36.672267955204816,-16.124584253119483,-5.21194724785268,-0.9510927282095358,-14.923715109061362,12.365552370369658,136,-3.9571054270666464,-6.05576320171164,-4.01554283417815,-2.282968954640575,-0.9752398311233682,-3.457324049744075,1.7235502673616998,157,-23.21701862800124,-24.923491523778683,-2.0720901910731495,-27.471042469393208,0.15656831998076315,-15.505414898453102,11.975785348752169,131
285,0.3653420925140381,0.005711985755547203,0.01078338623046875,0.006346817306467465,0.02,5,60,"{'learning_rate': 0.02, 'max_depth': 5, 'n_estimators': 60}",-3.872301866433366,-5.834924656073701,-3.5171820881206526,-1.9427197775148795,-0.753866163664117,-3.184198910361343,1.7354249134301474,190,-16.01456133395157,-36.88293854517388,-15.893999756270693,-5.100606124302558,-0.944023962527258,-14.96722594444519,12.459973197523619,139,-4.001819752806411,-6.073132515034879,-3.986727951123665,-2.258452152316395,-0.9716089555614738,-3.458348265368565,1.7340857014194624,158,-23.767403568008547,-25.072413790054757,-2.0281587408191273,-26.862824905700194,0.16283692107320313,-15.513592816701882,11.96585894006213,133
107,0.32953824996948244,0.008823391889989343,0.01003122329711914,0.008277888725154371,0.008,3,80,"{'learning_rate': 0.008, 'max_depth': 3, 'n_estimators': 80}",-4.929816556291888,-7.0881545046219925,-2.3105005575726087,-1.1054093970611634,-1.097809285264039,-3.306338060162338,2.3516460919176927,232,-24.965471576960063,-51.62615146806711,-7.329408695831531,-1.3929455442211789,-1.4980836504993051,-17.36241218711584,19.179010847438693,231,-4.996545964659993,-7.1851340605494,-2.707288070344848,-1.1802311401675432,-1.2239622749493977,-3.458632302134236,2.3238491314518392,159,-37.61048060687932,-35.494336854827814,-0.39641458082704983,-6.6091736660252165,-0.3285047531891243,-16.087782092349705,16.877551797759267,150
397,0.6879967212677002,0.06789440984885273,0.008123636245727539,0.00701506749915844,0.03,8,80,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 80}",-1.6532643276712173,-4.209704110406739,-4.87162503549327,-2.58629987711613,-0.9953742658387867,-2.8632535233052288,1.474871886682796,82,-3.4123355842955507,-22.867716563370326,-33.58677702032671,-12.28645094183174,-1.8788613462296595,-14.806428291210796,12.008192941206383,126,-1.847250817917142,-4.782020134145226,-5.795409995878351,-3.505203409480217,-1.370715632882933,-3.4601199980607737,1.6834482143002518,160,-4.277365440322695,-15.165104847696437,-5.39902440981975,-66.11657849321641,-0.6661794741685403,-18.324850533044767,24.373226032590832,226
387,0.6357876777648925,0.03882813274978594,0.011866903305053711,0.007351218043699761,0.03,7,80,"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 80}",-1.6532643276712173,-4.209704110406739,-4.87162503549327,-2.58629987711613,-0.9953742658387867,-2.8632535233052288,1.474871886682796,82,-3.4123355842955507,-22.867716563370326,-33.58677702032671,-12.28645094183174,-1.8788613462296595,-14.806428291210796,12.008192941206383,126,-1.847250817917142,-4.782020134145226,-5.795409995878351,-3.505203409480217,-1.370715632882933,-3.4601199980607737,1.6834482143002518,160,-4.277365440322695,-15.165104847696437,-5.39902440981975,-66.11657849321641,-0.6661794741685403,-18.324850533044767,24.373226032590832,226
465,0.487166166305542,0.08060075023587307,0.009374046325683593,0.00765387679863948,0.04,7,60,"{'learning_rate': 0.04, 'max_depth': 7, 'n_estimators': 60}",-1.6504531508175957,-4.20184096690802,-4.878767319246849,-2.590089186047512,-0.9963359992685862,-2.8634973244577124,1.4754657873917472,84,-3.403658674443739,-22.809978666385206,-33.70404355179358,-12.328723514812499,-1.8857152786227878,-14.826423937211562,12.035627799673641,129,-1.8449007221104714,-4.775979341076049,-5.80551837063613,-3.511228206028839,-1.3732134861786014,-3.4621680252060187,1.685175510874943,162,-4.263946120021524,-15.124290140383465,-5.421366279563825,-66.34749875456815,-0.6722575605018855,-18.36587177100777,24.463167794755087,230
475,0.5020493984222412,0.05114684791227979,0.012498426437377929,0.006249213235744138,0.04,8,60,"{'learning_rate': 0.04, 'max_depth': 8, 'n_estimators': 60}",-1.6504531508175957,-4.20184096690802,-4.878767319246849,-2.590089186047512,-0.9963359992685862,-2.8634973244577124,1.4754657873917472,84,-3.403658674443739,-22.809978666385206,-33.70404355179358,-12.328723514812499,-1.8857152786227878,-14.826423937211562,12.035627799673641,129,-1.8449007221104714,-4.775979341076049,-5.80551837063613,-3.511228206028839,-1.3732134861786014,-3.4621680252060187,1.685175510874943,162,-4.263946120021524,-15.124290140383465,-5.421366279563825,-66.34749875456815,-0.6722575605018855,-18.36587177100777,24.463167794755087,230
471,0.20032029151916503,0.04196112467547029,0.004523658752441406,0.006175701094314713,0.04,8,20,"{'learning_rate': 0.04, 'max_depth': 8, 'n_estimators': 20}",-4.505942761708222,-6.7594030255975195,-2.585965943343487,-1.662750491632842,-0.807247829312325,-3.264262010318879,2.136334486436029,213,-21.114904268576264,-48.60650321980202,-9.062970323974433,-3.131003469762047,-0.9399881851422135,-16.571073893451395,17.482866350949106,205,-4.595095675671646,-6.971836430941422,-3.010476760244867,-1.7694641758911218,-0.9695298784164486,-3.463280584233101,2.1393366935397116,164,-31.655365602240614,-33.35975859901031,-0.7266964404916361,-16.103575404785527,0.16641585969726314,-16.335796037366165,14.425847823238783,163
461,0.15896482467651368,0.008813255110042426,0.0041240215301513675,0.006066605014568291,0.04,7,20,"{'learning_rate': 0.04, 'max_depth': 7, 'n_estimators': 20}",-4.505942761708222,-6.7594030255975195,-2.585965943343487,-1.662750491632842,-0.807247829312325,-3.264262010318879,2.136334486436029,213,-21.114904268576264,-48.60650321980202,-9.062970323974433,-3.131003469762047,-0.9399881851422135,-16.571073893451395,17.482866350949106,205,-4.595095675671646,-6.971836430941422,-3.010476760244867,-1.7694641758911218,-0.9695298784164486,-3.463280584233101,2.1393366935397116,164,-31.655365602240614,-33.35975859901031,-0.7266964404916361,-16.103575404785527,0.16641585969726314,-16.335796037366165,14.425847823238783,163
294,0.3662760257720947,0.030308785896765673,0.006249189376831055,0.00765366264891233,0.02,6,50,"{'learning_rate': 0.02, 'max_depth': 6, 'n_estimators': 50}",-4.20553229613603,-6.199962686386841,-3.0877983012422874,-1.8654969095308722,-0.7776399026802876,-3.227286019195264,1.879811950426471,203,-18.616864302875335,-41.76033904312639,-12.204479675909074,-4.382056147769412,-0.9113947333584583,-15.575026780607738,14.467816960323868,169,-4.314726445891481,-6.462224001311498,-3.4934910442004963,-2.0933361287116345,-0.9546699604357824,-3.463689516110179,1.891528936230205,166,-27.792008831527063,-28.520230287828813,-1.3252235041197036,-22.937638036879648,0.191772612367344,-16.076665609597576,12.817422812172598,149
313,0.31360569000244143,0.019310481238341,0.009373760223388672,0.007653643176299089,0.02,8,40,"{'learning_rate': 0.02, 'max_depth': 8, 'n_estimators': 40}",-4.524747643591926,-6.78595103763686,-2.562324243686618,-1.6531951740594453,-0.8079585641164149,-3.2668353326182524,2.1500122848870937,216,-21.2812071188963,-48.94818242343364,-8.94626630027566,-3.0828237408910124,-0.9421943258495402,-16.640134781869232,17.633894205658272,207,-4.613155874116579,-6.996297765492378,-2.9910309761478,-1.7557971810237687,-0.9706669489838109,-3.4653897491528673,2.152024318713768,167,-31.9125621449679,-33.60129037310226,-0.7044617409275584,-15.840386419629123,0.16445944797425238,-16.37884824613052,14.543494375305672,166
372,0.21442050933837892,0.012000650716730862,0.007256555557250977,0.007073980311413246,0.03,6,30,"{'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 30}",-4.3764985256636635,-6.464754882293392,-2.849776738643377,-1.7708727504896082,-0.8153212023605267,-3.2554448198901134,1.993948674268409,210,-20.034629157221538,-44.91676799791971,-10.557037389285185,-3.739821335675577,-0.9418888640195134,-16.038028948824305,15.869057985421865,185,-4.47600593802349,-6.701997314078819,-3.2491594896657787,-1.9338617674682896,-0.9705095898647851,-3.4663068198202325,2.005678433770491,168,-29.984660480229255,-30.75149832270858,-1.0113492851228791,-19.42933418403851,0.16473033237578305,-16.202422387944686,13.495858974613547,157
219,0.6810139656066895,0.015462986461605691,0.006249523162841797,0.007654071466098426,0.01,6,100,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100}",-4.228448244091618,-6.21333755311799,-3.0763246161936366,-1.8607140835364075,-0.7792944799893861,-3.231623795385808,1.8868866557819768,204,-18.81325637197211,-41.91618282976538,-12.118468862281183,-4.347253573270096,-0.9118147506377486,-15.621395277585302,14.542024299105776,171,-4.337425085459357,-6.474270833828732,-3.48115912625108,-2.085006852091881,-0.954889915455048,-3.4665503626172196,1.8985320279162339,169,-28.095740012884114,-28.630395688204494,-1.3088365404172846,-22.74752376106412,0.19140013987438753,-16.118219172539124,12.878546051693483,151
159,0.7724327087402344,0.03799862786223296,0.012498569488525391,0.006249284781556246,0.008,8,100,"{'learning_rate': 0.008, 'max_depth': 8, 'n_estimators': 100}",-4.547987929074392,-6.8016392821834835,-2.548797961098807,-1.6475807315141453,-0.8084384388700169,-3.2708888685481687,2.159508610716194,218,-21.493762615176397,-49.150805196283514,-8.881205015617661,-3.054916624995055,-0.9437355685999588,-16.704885004134518,17.72916536519595,211,-4.636136604455955,-7.010763524487437,-2.9801350666735997,-1.7478319784793546,-0.9714605337325644,-3.4692655415657825,2.1608057770745606,170,-32.24129095915069,-33.74452366701564,-0.6920661261768843,-15.687939619213129,0.1630926696110635,-16.440545540389056,14.651641792893503,170
237,0.6705945491790771,0.12181232744679897,0.009373760223388672,0.007653643186696855,0.01,8,80,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 80}",-4.549162920990077,-6.7990371341543785,-2.5512262426146943,-1.6485257671351896,-0.8083566414538511,-3.271261741269638,2.1585113082653025,219,-21.50574134494334,-49.11716272926605,-8.893002181880629,-3.0595652407796723,-0.9434575035864665,-16.703785800091232,17.715794221105384,210,-4.637428311569176,-7.0083637697586765,-2.982113710420954,-1.7491612963874064,-0.9713174061996761,-3.469676898867178,2.1598907420419846,171,-32.25981672630618,-33.72074193064658,-0.6943137474606338,-15.7133333791907,0.16333925843939567,-16.44497330503294,14.649341785423324,171
441,0.13711767196655272,0.009364289472388041,0.0009993553161621095,0.001998710632324219,0.04,5,20,"{'learning_rate': 0.04, 'max_depth': 5, 'n_estimators': 20}",-4.623338532332039,-6.871133883545724,-2.585965943343487,-1.5307432960885048,-0.8719146723658401,-3.2966192655351185,2.192709612110499,224,-22.22526368728794,-49.4914081368015,-9.062970323974433,-2.523682173003529,-1.015890624191013,-16.863842989051683,17.949675540799618,215,-4.714367792958876,-7.035013016107468,-3.010476760244867,-1.5886101387702172,-1.0079139964257928,-3.4712763409014444,2.194101992649741,172,-33.37259776709977,-33.98529463466557,-0.7266964404916361,-12.785991858692915,0.09910536537248393,-16.15429506711548,15.019612411464772,153
303,0.3102769374847412,0.011459830928392914,0.0,0.0,0.02,7,40,"{'learning_rate': 0.02, 'max_depth': 7, 'n_estimators': 40}",-4.554920842220795,-6.78595103763686,-2.562324243686618,-1.6531951740594453,-0.8079585641164149,-3.2728699723440267,2.1535739104750005,220,-21.564663428023845,-48.94818242343364,-8.94626630027566,-3.0828237408910124,-0.9421943258495402,-16.696826043694738,17.649172698657495,209,-4.64377684950772,-6.996297765492378,-2.9910309761478,-1.7557971810237687,-0.9706669489838109,-3.471513944231096,2.155322940699097,173,-32.35094298198629,-33.60129037310226,-0.7044617409275584,-15.840386419629123,0.16445944797425238,-16.466524413534195,14.637890902936144,172
149,0.7716160774230957,0.08921321829279893,0.012499046325683594,0.006249523177394822,0.008,7,100,"{'learning_rate': 0.008, 'max_depth': 7, 'n_estimators': 100}",-4.560013473140258,-6.8016392821834835,-2.548797961098807,-1.6475807315141453,-0.8084384388700169,-3.2732939773613423,2.1609358394831006,221,-21.60706366345326,-49.150805196283514,-8.881205015617661,-3.054916624995055,-0.9437355685999588,-16.72754521378989,17.735343031027913,212,-4.648339882522928,-7.010763524487437,-2.9801350666735997,-1.7478319784793546,-0.9714605337325644,-3.4717061971791763,2.1621288801219944,174,-32.416517287792125,-33.74452366701564,-0.6920661261768843,-15.687939619213129,0.1630926696110635,-16.475590806117342,14.689554198602298,173
