,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_leaf_nodes,param_min_samples_split,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
762,0.023024606704711913,0.0022895352085413457,0.0016323089599609374,0.000511575597982002,200,200,1000,"{'max_depth': 200, 'max_leaf_nodes': 200, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
645,0.022800540924072264,0.0024587815203550613,0.00179901123046875,0.00040013799719635176,100,70,1000,"{'max_depth': 100, 'max_leaf_nodes': 70, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
879,0.022826623916625977,0.00240858416405692,0.0012314796447753906,0.000385751665182264,300,400,1000,"{'max_depth': 300, 'max_leaf_nodes': 400, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
987,0.023238754272460936,0.0023082690265705825,0.0013999462127685547,0.0004897263263813393,400,1000,1000,"{'max_depth': 400, 'max_leaf_nodes': 1000, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
114,0.0228330135345459,0.002511379653818833,0.0016210556030273437,0.0005029425408531587,10,30,1000,"{'max_depth': 10, 'max_leaf_nodes': 30, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
429,0.022829198837280275,0.002429567250488476,0.0010182857513427734,3.142317075578663e-05,30,50,1000,"{'max_depth': 30, 'max_leaf_nodes': 50, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
438,0.022821044921875,0.0024271094756741917,0.0012024402618408202,0.0003980347330854527,30,60,1000,"{'max_depth': 30, 'max_leaf_nodes': 60, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
771,0.022476577758789064,0.0028404913536410163,0.00161590576171875,0.0005040293405989184,200,300,1000,"{'max_depth': 200, 'max_leaf_nodes': 300, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
1005,0.023023128509521484,0.0026264408963569937,0.0015989780426025391,0.0004895121317013901,1000,30,1000,"{'max_depth': 1000, 'max_leaf_nodes': 30, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
726,0.0233609676361084,0.0026504276414687725,0.0018216609954833985,0.00041350183436173057,200,50,1000,"{'max_depth': 200, 'max_leaf_nodes': 50, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
627,0.02283644676208496,0.0028715953471549613,0.0016182422637939452,0.0004724803151904876,100,50,1000,"{'max_depth': 100, 'max_leaf_nodes': 50, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
447,0.022860288619995117,0.0024644649606420494,0.0012021064758300781,0.0003984319299855356,30,70,1000,"{'max_depth': 30, 'max_leaf_nodes': 70, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
870,0.02265157699584961,0.00229582093641245,0.0017986297607421875,0.0003999472339533424,300,300,1000,"{'max_depth': 300, 'max_leaf_nodes': 300, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
1014,0.02260127067565918,0.002572511047082118,0.001836681365966797,0.0004199554040897304,1000,40,1000,"{'max_depth': 1000, 'max_leaf_nodes': 40, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
618,0.023010444641113282,0.002704533976929338,0.001599884033203125,0.0004904495974930553,100,40,1000,"{'max_depth': 100, 'max_leaf_nodes': 40, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
294,0.022611427307128906,0.0026145360964076074,0.0019983291625976563,7.776978697919889e-07,15,1000,1000,"{'max_depth': 15, 'max_leaf_nodes': 1000, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
456,0.022415924072265624,0.0022988429996024236,0.0018470287322998047,0.00042046023243598826,30,100,1000,"{'max_depth': 30, 'max_leaf_nodes': 100, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
780,0.02285466194152832,0.0028960792072347114,0.0011995792388916015,0.00039978030187482947,200,400,1000,"{'max_depth': 200, 'max_leaf_nodes': 400, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
213,0.023049163818359374,0.0026881081089872175,0.0015993118286132812,0.0004895899369462772,15,30,1000,"{'max_depth': 15, 'max_leaf_nodes': 30, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
636,0.022816801071166994,0.002596735779052534,0.001409626007080078,0.0004814906172054195,100,60,1000,"{'max_depth': 100, 'max_leaf_nodes': 60, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
609,0.023017740249633788,0.002355812281903405,0.0015994071960449218,0.0004897656313602335,100,30,1000,"{'max_depth': 100, 'max_leaf_nodes': 30, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
753,0.02281155586242676,0.0023973763722222818,0.0014158725738525391,0.00047650727782246884,200,100,1000,"{'max_depth': 200, 'max_leaf_nodes': 100, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
672,0.022819662094116212,0.002404806894260697,0.0016321182250976563,0.0004846113797603529,100,300,1000,"{'max_depth': 100, 'max_leaf_nodes': 300, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
915,0.022576284408569337,0.0025627428209938946,0.0014364242553710938,0.000498611755520135,400,40,1000,"{'max_depth': 400, 'max_leaf_nodes': 40, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
159,0.022809553146362304,0.002491766024563584,0.001619100570678711,0.0005054840938267473,10,100,1000,"{'max_depth': 10, 'max_leaf_nodes': 100, 'min_samples_split': 1000}",-1.1162681009515931,-0.673981511130286,-0.9193047796396727,-0.587117732257428,-2.5942975377612387,-1.1781939323480437,0.732094128274812,727,-1.741378237484486,-0.8805658985156202,-1.2681862197387048,-1.0319608524727095,-8.596851313883656,-2.7037885044190353,2.960895982180565,1,-1.3196129119876352,-0.9383847284113378,-1.1261377445671132,-1.0158547398485227,-2.9320387640486025,-1.4664057777726422,0.7439372280871871,1,-2.5156363636363626,-0.8624974582582832,-0.5001142968152843,0.8144813008799965,-3.605937382823302,-1.3339408401306472,1.555095872473082,1
