,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
226,2.632848215,0.129630355,0.021071911,0.008435992,0.05,5,500,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500}",-32.05089774,-6.220769974,-61.51539347,-9.287844852,-40.1597701,-29.84693523,20.46936806,114,-1504.463509,-68.52120677,-6378.51744,-197.6969094,-3593.364666,-2348.512746,2380.226184,75,-38.78741431,-8.277753727,-79.86562114,-14.0604733,-59.94468005,-40.1871885,27.08325361,117,-1.001530486,0.470324557,0.531355028,0.702591267,0.593603798,0.259268833,0.635059838,118
225,2.21172924,0.139897567,0.021873093,0.007653682,0.05,5,400,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 400}",-32.05089774,-6.220769974,-61.51539347,-9.287844852,-40.1597701,-29.84693523,20.46936806,114,-1504.463509,-68.52120677,-6378.51744,-197.6969094,-3593.364666,-2348.512746,2380.226184,75,-38.78741431,-8.277753727,-79.86562114,-14.0604733,-59.94468005,-40.1871885,27.08325361,117,-1.001530486,0.470324557,0.531355028,0.702591267,0.593603798,0.259268833,0.635059838,118
224,1.749866962,0.028769794,0.015623808,0.009880987,0.05,5,300,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300}",-32.05089774,-6.220769974,-61.51539347,-9.287844852,-40.1597701,-29.84693523,20.46936806,114,-1504.463509,-68.52120677,-6378.51744,-197.6969094,-3593.364666,-2348.512746,2380.226184,75,-38.78741431,-8.277753727,-79.86562114,-14.0604733,-59.94468005,-40.1871885,27.08325361,117,-1.001530486,0.470324557,0.531355028,0.702591267,0.593603798,0.259268833,0.635059838,118
228,3.494839764,0.254125028,0.021872902,0.007653935,0.05,5,700,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 700}",-32.05089774,-6.220769974,-61.51539347,-9.287844852,-40.1597701,-29.84693523,20.46936806,114,-1504.463509,-68.52120677,-6378.51744,-197.6969094,-3593.364666,-2348.512746,2380.226184,75,-38.78741431,-8.277753727,-79.86562114,-14.0604733,-59.94468005,-40.1871885,27.08325361,117,-1.001530486,0.470324557,0.531355028,0.702591267,0.593603798,0.259268833,0.635059838,118
227,3.043033504,0.190717317,0.024997616,0.007653877,0.05,5,600,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 600}",-32.05089774,-6.220769974,-61.51539347,-9.287844852,-40.1597701,-29.84693523,20.46936806,114,-1504.463509,-68.52120677,-6378.51744,-197.6969094,-3593.364666,-2348.512746,2380.226184,75,-38.78741431,-8.277753727,-79.86562114,-14.0604733,-59.94468005,-40.1871885,27.08325361,117,-1.001530486,0.470324557,0.531355028,0.702591267,0.593603798,0.259268833,0.635059838,118
279,4.986107206,0.38236415,0.029854155,0.011483246,0.05,50,1000,"{'learning_rate': 0.05, 'max_depth': 50, 'n_estimators': 1000}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
274,2.02069912,0.148879919,0.01548605,0.000275398,0.05,50,300,"{'learning_rate': 0.05, 'max_depth': 50, 'n_estimators': 300}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
275,2.354114819,0.055215703,0.019210911,0.006084602,0.05,50,400,"{'learning_rate': 0.05, 'max_depth': 50, 'n_estimators': 400}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
276,2.851916313,0.142337601,0.019799948,0.006074951,0.05,50,500,"{'learning_rate': 0.05, 'max_depth': 50, 'n_estimators': 500}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
277,3.258390045,0.168164003,0.021873331,0.00765339,0.05,50,600,"{'learning_rate': 0.05, 'max_depth': 50, 'n_estimators': 600}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
278,3.687603569,0.192561693,0.0199265,0.009902533,0.05,50,700,"{'learning_rate': 0.05, 'max_depth': 50, 'n_estimators': 700}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
295,2.434541845,0.119607026,0.021443129,0.004947368,0.05,200,400,"{'learning_rate': 0.05, 'max_depth': 200, 'n_estimators': 400}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
285,2.487503624,0.15613695,0.021834183,0.006451099,0.05,100,400,"{'learning_rate': 0.05, 'max_depth': 100, 'n_estimators': 400}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
286,2.842314005,0.100513824,0.021476078,0.005832209,0.05,100,500,"{'learning_rate': 0.05, 'max_depth': 100, 'n_estimators': 500}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
287,3.265614605,0.196540174,0.023524237,0.006989973,0.05,100,600,"{'learning_rate': 0.05, 'max_depth': 100, 'n_estimators': 600}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
288,3.693855095,0.191939919,0.024997234,0.007653857,0.05,100,700,"{'learning_rate': 0.05, 'max_depth': 100, 'n_estimators': 700}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
289,5.011952162,0.274142601,0.03208003,0.001667214,0.05,100,1000,"{'learning_rate': 0.05, 'max_depth': 100, 'n_estimators': 1000}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
294,1.945164824,0.054245819,0.01562438,4.91E-07,0.05,200,300,"{'learning_rate': 0.05, 'max_depth': 200, 'n_estimators': 300}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
296,2.838815737,0.173119627,0.018747663,0.006249261,0.05,200,500,"{'learning_rate': 0.05, 'max_depth': 200, 'n_estimators': 500}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
297,3.262660456,0.177306478,0.01874814,0.006249261,0.05,200,600,"{'learning_rate': 0.05, 'max_depth': 200, 'n_estimators': 600}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
284,1.960856056,0.036023312,0.015624475,3.81E-07,0.05,100,300,"{'learning_rate': 0.05, 'max_depth': 100, 'n_estimators': 300}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
269,4.905508566,0.317274349,0.037627602,0.007818993,0.05,20,1000,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 1000}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
256,2.78550849,0.052820473,0.020443964,0.005917119,0.05,8,500,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 500}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
267,3.275823402,0.201038005,0.021293259,0.005768152,0.05,20,600,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 600}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
234,1.963931465,0.12519791,0.015624189,3.87E-07,0.05,6,300,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
235,2.397332096,0.102651177,0.015624523,8.66E-07,0.05,6,400,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 400}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
236,2.751481819,0.038465812,0.020752668,0.006912317,0.05,6,500,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 500}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
237,3.280795288,0.200413261,0.025021887,0.007673138,0.05,6,600,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 600}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
238,3.728499842,0.168205171,0.028575563,0.010641397,0.05,6,700,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 700}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
239,4.897107363,0.316117164,0.028121901,0.006249166,0.05,6,1000,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 1000}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
244,2.013659191,0.141995857,0.018822145,0.006214355,0.05,7,300,"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
245,2.359048748,0.047043523,0.018748522,0.006249428,0.05,7,400,"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 400}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
246,2.854635525,0.172253849,0.021873426,0.007654091,0.05,7,500,"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 500}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
247,3.250868177,0.159245579,0.026258183,0.005843428,0.05,7,600,"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 600}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
248,3.953084373,0.275938443,0.022939825,0.009118949,0.05,7,700,"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 700}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
254,2.009526777,0.120259101,0.015696907,0.000146795,0.05,8,300,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 300}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
255,2.422669697,0.117586206,0.015624189,8.20E-07,0.05,8,400,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 400}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
257,3.360378122,0.248489584,0.019361258,0.006059587,0.05,8,600,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 600}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
258,3.741506529,0.110779593,0.028658485,0.006600217,0.05,8,700,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 700}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
259,4.974008608,0.307066706,0.029207039,0.002913978,0.05,8,1000,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 1000}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
264,2.020139313,0.191631553,0.014107227,0.003034234,0.05,20,300,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 300}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
265,2.415231371,0.070867856,0.023018646,0.007036764,0.05,20,400,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 400}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
266,2.8471138,0.178610567,0.018467426,0.003653662,0.05,20,500,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 500}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
268,3.746460104,0.15696492,0.0230937,0.00702024,0.05,20,700,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 700}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
249,5.795871258,1.036570559,0.02841568,0.005529989,0.05,7,1000,"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 1000}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
299,5.006842852,0.162194273,0.027422333,0.00605285,0.05,200,1000,"{'learning_rate': 0.05, 'max_depth': 200, 'n_estimators': 1000}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
298,3.698515844,0.221579798,0.021619797,0.007355117,0.05,200,700,"{'learning_rate': 0.05, 'max_depth': 200, 'n_estimators': 700}",-32.05092688,-6.220769974,-61.51539347,-9.288356183,-40.1597803,-29.84704536,20.469267,120,-1504.468107,-68.52120677,-6378.51744,-197.6969117,-3593.363586,-2348.51345,2380.225745,81,-38.78747358,-8.277753727,-79.86562114,-14.06047338,-59.94467104,-40.18719857,27.08325167,123,-1.001536603,0.470324557,0.531355028,0.702591264,0.59360392,0.259267633,0.635062279,124
233,1.326646948,0.012490425,0.015624189,7.48E-07,0.05,6,200,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200}",-32.05666312,-6.230382984,-61.51983697,-9.283414351,-40.1643465,-29.85092879,20.46999965,162,-1504.775758,-68.64109089,-6379.564895,-197.5260617,-3592.757125,-2348.652986,2380.50314,123,-38.79143923,-8.284991907,-79.87217848,-14.05439653,-59.93961232,-40.18852369,27.08386142,165,-1.001945901,0.469397842,0.531278069,0.702848285,0.593672509,0.259050161,0.635199833,166
293,1.438380051,0.156933058,0.016888905,0.003978006,0.05,200,200,"{'learning_rate': 0.05, 'max_depth': 200, 'n_estimators': 200}",-32.05666312,-6.230382984,-61.51983697,-9.283414351,-40.1643465,-29.85092879,20.46999965,162,-1504.775758,-68.64109089,-6379.564895,-197.5260617,-3592.757125,-2348.652986,2380.50314,123,-38.79143923,-8.284991907,-79.87217848,-14.05439653,-59.93961232,-40.18852369,27.08386142,165,-1.001945901,0.469397842,0.531278069,0.702848285,0.593672509,0.259050161,0.635199833,166
283,1.443225765,0.130410267,0.009374237,0.007654033,0.05,100,200,"{'learning_rate': 0.05, 'max_depth': 100, 'n_estimators': 200}",-32.05666312,-6.230382984,-61.51983697,-9.283414351,-40.1643465,-29.85092879,20.46999965,162,-1504.775758,-68.64109089,-6379.564895,-197.5260617,-3592.757125,-2348.652986,2380.50314,123,-38.79143923,-8.284991907,-79.87217848,-14.05439653,-59.93961232,-40.18852369,27.08386142,165,-1.001945901,0.469397842,0.531278069,0.702848285,0.593672509,0.259050161,0.635199833,166
